Frequency (Hz)	Level (dB)
5414.254761	-59.713596
5414.927673	-59.919243
5415.600586	-57.087299
5416.273499	-59.234310
5416.946411	-60.778210
5417.619324	-59.770962
5418.292236	-59.401047
5418.965149	-57.346016
5419.638062	-56.976158
5420.310974	-57.938259
5420.983887	-59.387749
5421.656799	-60.165054
5422.329712	-59.822350
5423.002625	-59.979706
5423.675537	-58.477623
5424.348450	-59.393032
5425.021362	-61.494743
5425.694275	-61.520138
5426.367188	-61.585732
5427.040100	-61.756298
5427.713013	-60.566360
5428.385925	-60.162743
5429.058838	-58.105068
5429.731750	-57.961456
5430.404663	-60.291039
5431.077576	-60.520012
5431.750488	-59.237610
5432.423401	-58.987713
5433.096313	-58.125534
5433.769226	-58.793438
5434.442139	-59.309715
5435.115051	-59.210278
5435.787964	-58.942474
5436.460876	-58.825386
5437.133789	-61.124603
5437.806702	-60.760571
5438.479614	-59.598656
5439.152527	-58.832939
5439.825439	-61.043720
5440.498352	-61.355148
5441.171265	-61.756477
5441.844177	-59.089489
5442.517090	-57.856087
5443.190002	-57.940639
5443.862915	-57.218708
5444.535828	-59.132385
5445.208740	-60.696083
5445.881653	-60.637234
5446.554565	-59.634888
5447.227478	-61.614876
5447.900391	-60.109570
5448.573303	-58.414623
5449.246216	-58.125229
5449.919128	-56.920193
5450.592041	-57.560501
5451.264954	-57.691292
5451.937866	-58.027641
5452.610779	-58.992092
5453.283691	-59.160240
5453.956604	-59.573235
5454.629517	-58.777538
5455.302429	-59.471542
5455.975342	-59.581238
5456.648254	-58.735199
5457.321167	-60.595253
5457.994080	-60.021309
5458.666992	-60.198463
5459.339905	-59.111908
5460.012817	-58.468670
5460.685730	-58.345825
5461.358643	-57.164658
5462.031555	-58.622547
5462.704468	-58.604687
5463.377380	-57.536850
5464.050293	-60.373611
5464.723206	-61.556881
5465.396118	-61.052509
5466.069031	-59.418030
5466.741943	-59.326920
5467.414856	-58.729939
5468.087769	-59.542061
5468.760681	-59.258106
5469.433594	-58.265507
5470.106506	-61.334919
5470.779419	-62.095905
5471.452332	-63.536987
5472.125244	-62.435410
5472.798157	-60.985126
5473.471069	-60.932152
5474.143982	-61.664806
5474.816895	-59.387268
5475.489807	-59.663170
5476.162720	-59.864124
5476.835632	-59.970181
5477.508545	-61.184116
5478.181458	-61.617668
5478.854370	-58.362804
5479.527283	-58.237591
5480.200195	-61.235363
5480.873108	-60.944164
5481.546021	-61.474705
5482.218933	-64.186661
5482.891846	-61.027191
5483.564758	-58.427868
5484.237671	-59.160412
5484.910583	-58.028431
5485.583496	-58.606552
5486.256409	-61.551624
5486.929321	-60.120369
5487.602234	-59.330879
5488.275146	-59.518848
5488.948059	-58.870262
5489.620972	-58.423141
5490.293884	-62.829197
5490.966797	-60.782211
5491.639709	-58.881786
5492.312622	-56.908054
5492.985535	-59.662178
5493.658447	-60.410957
5494.331360	-58.552170
5495.004272	-58.107574
5495.677185	-60.498322
5496.350098	-61.166847
5497.023010	-61.491478
5497.695923	-59.534397
5498.368835	-58.604542
5499.041748	-58.663475
5499.714661	-59.148792
5500.387573	-60.502426
5501.060486	-60.379337
5501.733398	-58.371716
5502.406311	-60.551563
5503.079224	-61.683804
5503.752136	-60.943081
5504.425049	-59.478760
5505.097961	-60.763069
5505.770874	-60.361313
5506.443787	-60.260944
5507.116699	-60.472530
5507.789612	-61.023907
5508.462524	-60.320427
5509.135437	-57.286144
5509.808350	-58.033581
5510.481262	-62.028286
5511.154175	-59.685059
5511.827087	-58.655338
5512.500000	-58.175041
5513.172913	-58.367558
5513.845825	-60.555431
5514.518738	-60.109764
5515.191650	-59.588703
5515.864563	-59.900875
5516.537476	-60.672676
5517.210388	-59.810329
5517.883301	-60.562447
5518.556213	-58.397640
5519.229126	-57.968700
5519.902039	-57.755363
5520.574951	-58.950291
5521.247864	-59.527637
5521.920776	-60.432587
5522.593689	-58.972492
5523.266602	-57.552353
5523.939514	-58.641510
5524.612427	-59.990158
5525.285339	-62.113182
5525.958252	-61.134583
5526.631165	-58.403698
5527.304077	-58.210518
5527.976990	-58.510296
5528.649902	-59.367519
5529.322815	-58.683655
5529.995728	-58.464462
5530.668640	-58.975708
5531.341553	-59.173424
5532.014465	-59.392727
5532.687378	-59.501949
5533.360291	-61.025921
5534.033203	-63.093704
5534.706116	-62.087975
5535.379028	-61.805393
5536.051941	-60.044029
5536.724854	-61.294182
5537.397766	-60.732430
5538.070679	-60.620708
5538.743591	-58.861729
5539.416504	-59.035694
5540.089417	-63.622406
5540.762329	-62.691399
5541.435242	-58.585033
5542.108154	-58.496864
5542.781067	-61.923702
5543.453979	-60.589630
5544.126892	-58.467453
5544.799805	-57.454586
5545.472717	-59.194286
5546.145630	-58.913700
5546.818542	-60.614220
5547.491455	-58.269512
5548.164368	-57.169170
5548.837280	-57.884026
5549.510193	-59.020134
5550.183105	-61.022526
5550.856018	-58.723919
5551.528931	-59.768757
5552.201843	-60.211823
5552.874756	-59.645954
5553.547668	-59.429970
5554.220581	-59.072830
5554.893494	-57.368992
5555.566406	-57.093372
5556.239319	-57.962677
5556.912231	-56.854301
5557.585144	-57.776920
5558.258057	-59.378971
5558.930969	-58.752373
5559.603882	-57.797127
5560.276794	-58.086887
5560.949707	-58.541687
5561.622620	-59.222881
5562.295532	-59.229656
5562.968445	-59.273987
5563.641357	-58.925365
5564.314270	-59.991745
5564.987183	-59.689320
5565.660095	-60.854137
5566.333008	-60.305752
5567.005920	-60.383850
5567.678833	-61.390877
5568.351746	-59.176975
5569.024658	-59.074276
5569.697571	-58.511616
5570.370483	-58.960083
5571.043396	-59.465862
5571.716309	-58.194912
5572.389221	-58.975307
5573.062134	-58.725323
5573.735046	-59.623043
5574.407959	-60.837013
5575.080872	-61.219452
5575.753784	-61.346874
5576.426697	-59.891647
5577.099609	-59.350277
5577.772522	-58.461048
5578.445435	-58.070595
5579.118347	-58.671982
5579.791260	-60.901405
5580.464172	-60.274288
5581.137085	-60.473866
5581.809998	-60.801441
5582.482910	-59.766094
5583.155823	-61.633018
5583.828735	-63.606621
5584.501648	-60.947033
5585.174561	-59.541462
5585.847473	-61.139225
5586.520386	-59.330513
5587.193298	-58.857651
5587.866211	-60.630444
5588.539124	-59.881790
5589.212036	-59.739201
5589.884949	-60.186352
5590.557861	-58.937752
5591.230774	-60.933674
5591.903687	-61.501736
5592.576599	-58.831699
5593.249512	-61.879833
5593.922424	-59.832500
5594.595337	-60.837196
5595.268250	-62.264267
5595.941162	-61.011330
5596.614075	-60.656235
5597.286987	-58.876438
5597.959900	-58.839142
5598.632812	-60.854744
5599.305725	-62.384323
5599.978638	-62.034649
5600.651550	-61.080105
5601.324463	-62.024734
5601.997375	-60.628983
5602.670288	-59.996513
5603.343201	-59.625065
5604.016113	-58.543259
5604.689026	-60.487015
5605.361938	-61.223568
5606.034851	-61.223602
5606.707764	-60.069080
5607.380676	-59.416245
5608.053589	-59.641136
5608.726501	-59.646343
5609.399414	-59.696999
5610.072327	-58.471668
5610.745239	-60.173908
5611.418152	-63.037605
5612.091064	-59.561089
5612.763977	-58.836861
5613.436890	-59.751865
5614.109802	-61.784740
5614.782715	-61.371571
5615.455627	-59.341721
5616.128540	-60.231968
5616.801453	-60.253155
5617.474365	-59.971088
5618.147278	-59.690086
5618.820190	-58.672062
5619.493103	-58.410549
5620.166016	-59.165852
5620.838928	-59.690895
5621.511841	-61.714527
5622.184753	-61.011490
5622.857666	-59.991100
5623.530579	-59.763954
5624.203491	-59.287655
5624.876404	-60.527496
5625.549316	-60.392830
5626.222229	-61.114288
5626.895142	-60.891144
5627.568054	-60.519062
5628.240967	-60.710621
5628.913879	-60.225960
5629.586792	-59.523556
5630.259705	-60.720131
5630.932617	-60.779995
5631.605530	-59.836369
5632.278442	-59.506054
5632.951355	-59.096771
5633.624268	-57.853851
5634.297180	-57.427464
5634.970093	-57.210964
5635.643005	-60.654907
5636.315918	-61.082355
5636.988831	-59.399639
5637.661743	-58.718773
5638.334656	-58.991837
5639.007568	-59.280594
5639.680481	-59.036270
5640.353394	-60.551510
5641.026306	-59.608795
5641.699219	-58.176373
5642.372131	-60.464615
5643.045044	-60.238247
5643.717957	-57.835445
5644.390869	-56.541470
5645.063782	-57.035931
5645.736694	-59.512619
5646.409607	-63.032372
5647.082520	-64.598396
5647.755432	-62.138126
5648.428345	-59.846096
5649.101257	-59.747040
5649.774170	-60.416721
5650.447083	-60.148220
5651.119995	-59.528332
5651.792908	-62.865067
5652.465820	-62.153427
5653.138733	-61.394829
5653.811646	-60.498108
5654.484558	-58.372665
5655.157471	-60.957191
5655.830383	-58.938381
5656.503296	-60.205376
5657.176208	-60.259960
5657.849121	-60.621956
5658.522034	-60.054604
5659.194946	-60.778587
5659.867859	-59.516155
5660.540771	-57.785778
5661.213684	-60.016140
5661.886597	-61.127892
5662.559509	-59.587570
5663.232422	-59.447636
5663.905334	-60.960094
5664.578247	-60.221611
5665.251160	-60.481972
5665.924072	-57.747265
5666.596985	-58.247665
5667.269897	-63.078583
5667.942810	-64.376205
5668.615723	-62.610909
5669.288635	-60.828773
5669.961548	-59.430794
5670.634460	-60.697815
5671.307373	-58.625977
5671.980286	-58.238274
5672.653198	-60.357529
5673.326111	-59.721092
5673.999023	-59.895943
5674.671936	-61.789101
5675.344849	-63.072472
5676.017761	-60.874310
5676.690674	-59.718327
5677.363586	-59.579842
5678.036499	-59.164978
5678.709412	-59.861900
5679.382324	-60.166294
5680.055237	-60.987255
5680.728149	-60.226624
5681.401062	-60.557190
5682.073975	-60.435875
5682.746887	-60.394154
5683.419800	-60.536983
5684.092712	-57.898899
5684.765625	-59.531208
5685.438538	-60.625851
5686.111450	-59.435280
5686.784363	-59.000298
5687.457275	-57.920296
5688.130188	-58.082775
5688.803101	-59.234604
5689.476013	-59.511326
5690.148926	-59.285984
5690.821838	-58.613922
5691.494751	-59.861092
5692.167664	-61.726051
5692.840576	-63.683372
5693.513489	-58.729053
5694.186401	-58.647961
5694.859314	-60.428448
5695.532227	-59.462864
5696.205139	-60.394749
5696.878052	-59.646725
5697.550964	-59.418705
5698.223877	-59.070721
5698.896790	-58.862431
5699.569702	-59.310844
5700.242615	-60.416561
5700.915527	-59.053108
5701.588440	-58.605816
5702.261353	-62.654026
5702.934265	-59.981758
5703.607178	-59.512070
5704.280090	-58.753006
5704.953003	-58.602345
5705.625916	-59.989830
5706.298828	-59.681190
5706.971741	-59.684792
5707.644653	-58.866108
5708.317566	-57.977253
5708.990479	-57.231625
5709.663391	-59.293324
5710.336304	-60.547050
5711.009216	-60.237888
5711.682129	-61.612225
5712.355042	-59.758991
5713.027954	-58.907719
5713.700867	-61.366653
5714.373779	-59.710632
5715.046692	-60.047268
5715.719604	-59.391434
5716.392517	-60.733089
5717.065430	-61.231056
5717.738342	-61.159779
5718.411255	-60.369652
5719.084167	-62.193630
5719.757080	-61.738270
5720.429993	-62.306526
5721.102905	-61.425240
5721.775818	-60.368725
5722.448730	-59.706985
5723.121643	-58.828083
5723.794556	-60.511272
5724.467468	-60.701893
5725.140381	-60.373085
5725.813293	-59.208256
5726.486206	-59.590076
5727.159119	-60.374783
5727.832031	-60.695885
5728.504944	-61.861649
5729.177856	-60.703186
5729.850769	-61.505566
5730.523682	-59.778336
5731.196594	-58.209614
5731.869507	-60.290276
5732.542419	-61.709057
5733.215332	-59.634727
5733.888245	-59.579552
5734.561157	-60.492813
5735.234070	-59.026833
5735.906982	-56.236134
5736.579895	-56.459221
5737.252808	-60.082199
5737.925720	-62.208378
5738.598633	-60.747814
5739.271545	-60.502331
5739.944458	-59.820457
5740.617371	-58.659187
5741.290283	-57.180672
5741.963196	-59.824245
5742.636108	-60.409733
5743.309021	-60.393166
5743.981934	-61.538078
5744.654846	-60.168503
5745.327759	-61.233677
5746.000671	-60.998619
5746.673584	-60.949654
5747.346497	-62.295799
5748.019409	-60.181400
5748.692322	-57.825493
5749.365234	-56.793697
5750.038147	-59.110279
5750.711060	-60.910187
5751.383972	-59.624866
5752.056885	-58.990211
5752.729797	-59.224331
5753.402710	-60.046574
5754.075623	-59.723042
5754.748535	-59.386639
5755.421448	-60.687092
5756.094360	-58.986637
5756.767273	-60.588898
5757.440186	-61.314796
5758.113098	-62.127014
5758.786011	-62.221794
5759.458923	-62.162830
5760.131836	-61.162987
5760.804749	-58.138836
5761.477661	-57.170612
5762.150574	-58.612946
5762.823486	-59.736561
5763.496399	-60.399254
5764.169312	-60.498615
5764.842224	-61.002033
5765.515137	-60.808823
5766.188049	-59.904335
5766.860962	-59.581863
5767.533875	-59.925064
5768.206787	-61.669159
5768.879700	-60.308445
5769.552612	-59.241226
5770.225525	-58.421963
5770.898438	-57.372242
5771.571350	-59.168839
5772.244263	-61.668591
5772.917175	-61.474133
5773.590088	-61.725891
5774.263000	-60.173283
5774.935913	-59.903049
5775.608826	-59.766445
5776.281738	-59.226219
5776.954651	-59.128201
5777.627563	-58.864166
5778.300476	-59.843151
5778.973389	-60.483517
5779.646301	-59.218277
5780.319214	-60.676182
5780.992126	-62.316540
5781.665039	-63.215557
5782.337952	-63.922451
5783.010864	-62.828396
5783.683777	-59.672630
5784.356689	-59.187786
5785.029602	-58.432617
5785.702515	-58.648277
5786.375427	-59.564510
5787.048340	-59.648426
5787.721252	-58.504932
5788.394165	-60.587395
5789.067078	-59.753532
5789.739990	-58.722881
5790.412903	-58.473335
5791.085815	-60.092846
5791.758728	-60.150791
5792.431641	-59.792992
5793.104553	-59.593403
5793.777466	-60.091732
5794.450378	-60.657600
5795.123291	-59.785488
5795.796204	-61.122791
5796.469116	-62.569740
5797.142029	-60.792236
5797.814941	-58.687866
5798.487854	-59.001328
5799.160767	-58.776352
5799.833679	-61.006298
5800.506592	-60.047798
5801.179504	-58.486588
5801.852417	-58.669296
5802.525330	-60.873734
5803.198242	-61.872089
5803.871155	-59.172237
5804.544067	-58.265297
5805.216980	-58.403648
5805.889893	-59.502167
5806.562805	-60.250240
5807.235718	-61.602772
5807.908630	-59.921452
5808.581543	-57.867710
5809.254456	-59.168941
5809.927368	-60.587521
5810.600281	-63.901676
5811.273193	-60.328629
5811.946106	-60.277885
5812.619019	-60.045815
5813.291931	-59.824753
5813.964844	-59.613106
5814.637756	-58.621204
5815.310669	-58.603340
5815.983582	-60.160400
5816.656494	-61.995598
5817.329407	-60.555367
5818.002319	-59.058537
5818.675232	-60.649685
5819.348145	-60.414410
5820.021057	-60.448135
5820.693970	-58.712486
5821.366882	-60.380081
5822.039795	-62.077072
5822.712708	-62.009136
5823.385620	-61.251671
5824.058533	-59.970284
5824.731445	-58.895515
5825.404358	-58.312305
5826.077271	-59.263107
5826.750183	-59.959076
5827.423096	-58.556274
5828.096008	-59.298164
5828.768921	-61.046703
5829.441833	-60.357361
5830.114746	-60.149757
5830.787659	-60.157249
5831.460571	-61.127277
5832.133484	-60.023769
5832.806396	-59.159382
5833.479309	-60.596119
5834.152222	-59.904324
5834.825134	-58.077652
5835.498047	-59.333241
5836.170959	-59.687012
5836.843872	-58.869453
5837.516785	-56.963245
5838.189697	-57.843636
5838.862610	-58.907684
5839.535522	-57.798347
5840.208435	-58.529198
5840.881348	-58.101089
5841.554260	-59.642784
5842.227173	-58.573715
5842.900085	-59.450043
5843.572998	-61.181118
5844.245911	-62.111629
5844.918823	-59.793591
5845.591736	-58.199772
5846.264648	-59.411816
5846.937561	-62.477741
5847.610474	-61.411949
5848.283386	-61.622551
5848.956299	-60.738338
5849.629211	-59.430775
5850.302124	-56.691452
5850.975037	-57.872444
5851.647949	-59.681194
5852.320862	-62.760105
5852.993774	-60.947315
5853.666687	-60.184212
5854.339600	-61.828732
5855.012512	-61.052509
5855.685425	-61.215332
5856.358337	-60.389133
5857.031250	-60.842720
5857.704163	-61.417164
5858.377075	-59.864300
5859.049988	-61.502544
5859.722900	-59.849129
5860.395813	-59.934605
5861.068726	-59.627815
5861.741638	-61.123756
5862.414551	-60.807434
5863.087463	-58.611664
5863.760376	-58.761169
5864.433289	-59.927265
5865.106201	-61.342838
5865.779114	-59.093899
5866.452026	-58.903816
5867.124939	-60.553307
5867.797852	-59.229233
5868.470764	-58.279301
5869.143677	-61.157021
5869.816589	-60.635612
5870.489502	-61.223946
5871.162415	-62.324188
5871.835327	-61.568695
5872.508240	-58.957722
5873.181152	-58.771633
5873.854065	-58.984112
5874.526978	-58.299793
5875.199890	-57.411255
5875.872803	-58.099438
5876.545715	-59.916935
5877.218628	-60.122982
5877.891541	-60.075989
5878.564453	-59.936958
5879.237366	-61.421249
5879.910278	-60.593204
5880.583191	-58.745136
5881.256104	-58.890335
5881.929016	-59.730995
5882.601929	-60.428677
5883.274841	-62.057346
5883.947754	-60.668678
5884.620667	-62.870537
5885.293579	-62.570457
5885.966492	-62.404770
5886.639404	-62.496765
5887.312317	-61.759743
5887.985229	-62.558296
5888.658142	-61.414822
5889.331055	-61.008389
5890.003967	-59.909576
5890.676880	-59.158501
5891.349792	-61.834003
5892.022705	-62.024158
5892.695618	-63.247448
5893.368530	-62.054775
5894.041443	-60.121422
5894.714355	-60.261307
5895.387268	-58.925674
5896.060181	-59.991219
5896.733093	-60.952892
5897.406006	-59.003132
5898.078918	-60.124039
5898.751831	-59.569588
5899.424744	-60.414413
5900.097656	-60.945778
5900.770569	-60.129494
5901.443481	-59.795811
5902.116394	-59.449345
5902.789307	-60.190182
5903.462219	-60.396538
5904.135132	-59.656708
5904.808044	-59.549652
5905.480957	-61.195133
5906.153870	-60.040810
5906.826782	-58.197174
5907.499695	-59.292904
5908.172607	-59.974667
5908.845520	-58.343487
5909.518433	-59.175034
5910.191345	-58.254860
5910.864258	-58.921906
5911.537170	-60.046890
5912.210083	-60.078899
5912.882996	-62.685352
5913.555908	-61.284946
5914.228821	-59.996593
5914.901733	-58.786800
5915.574646	-58.774433
5916.247559	-60.596127
5916.920471	-61.044632
5917.593384	-60.371387
5918.266296	-59.681572
5918.939209	-60.717087
5919.612122	-60.040768
5920.285034	-60.890129
5920.957947	-60.503441
5921.630859	-57.647472
5922.303772	-57.949593
5922.976685	-59.743084
5923.649597	-60.943317
5924.322510	-60.255871
5924.995422	-60.178085
5925.668335	-59.652931
5926.341248	-59.184059
5927.014160	-59.631649
5927.687073	-61.957829
5928.359985	-59.401928
5929.032898	-57.226177
5929.705811	-59.129177
5930.378723	-60.439560
5931.051636	-60.219139
5931.724548	-61.352962
5932.397461	-60.666328
5933.070374	-62.407845
5933.743286	-60.835644
5934.416199	-59.389740
5935.089111	-57.742641
5935.762024	-58.874004
5936.434937	-60.049065
5937.107849	-58.774208
5937.780762	-59.789612
5938.453674	-59.925388
5939.126587	-58.649250
5939.799500	-59.751282
5940.472412	-61.446510
5941.145325	-60.849655
5941.818237	-60.906189
5942.491150	-61.299408
5943.164062	-60.359417
5943.836975	-59.087723
5944.509888	-60.314533
5945.182800	-59.012474
5945.855713	-58.415081
5946.528625	-59.793114
5947.201538	-60.274426
5947.874451	-60.669876
5948.547363	-60.851299
5949.220276	-62.069542
5949.893188	-60.492805
5950.566101	-61.454895
5951.239014	-61.162998
5951.911926	-62.640678
5952.584839	-60.998692
5953.257751	-60.957848
5953.930664	-60.149246
5954.603577	-59.173115
5955.276489	-58.588955
5955.949402	-60.343449
5956.622314	-59.845337
5957.295227	-60.704155
5957.968140	-59.913414
5958.641052	-59.721153
5959.313965	-59.521599
5959.986877	-61.128838
5960.659790	-60.035900
5961.332703	-61.427608
5962.005615	-60.721672
5962.678528	-59.117016
5963.351440	-58.943546
5964.024353	-59.227840
5964.697266	-58.057880
5965.370178	-62.295197
5966.043091	-61.752575
5966.716003	-61.768711
5967.388916	-59.700909
5968.061829	-58.774338
5968.734741	-58.223614
5969.407654	-59.121147
5970.080566	-59.873821
5970.753479	-59.365868
5971.426392	-60.275730
5972.099304	-58.563950
5972.772217	-59.753426
5973.445129	-60.262806
5974.118042	-61.068573
5974.790955	-62.282661
5975.463867	-59.428123
5976.136780	-58.135208
5976.809692	-58.406075
5977.482605	-59.609657
5978.155518	-60.560242
5978.828430	-59.820442
5979.501343	-59.506847
5980.174255	-60.256168
5980.847168	-59.755608
5981.520081	-60.225517
5982.192993	-60.355301
5982.865906	-61.922092
5983.538818	-63.217136
5984.211731	-60.727371
5984.884644	-57.443668
5985.557556	-57.946194
5986.230469	-57.808723
5986.903381	-59.616577
5987.576294	-59.164654
5988.249207	-59.880672
5988.922119	-61.011421
5989.595032	-62.267284
5990.267944	-63.203075
5990.940857	-59.517010
5991.613770	-59.660366
5992.286682	-62.758678
5992.959595	-61.950062
5993.632507	-58.045624
5994.305420	-59.171135
5994.978333	-58.833801
5995.651245	-59.085381
5996.324158	-60.361671
5996.997070	-62.863167
5997.669983	-60.789875
5998.342896	-58.701820
5999.015808	-59.624466
5999.688721	-59.298580
6000.361633	-56.774551
6001.034546	-57.822483
6001.707458	-59.771347
6002.380371	-61.510693
6003.053284	-60.134460
6003.726196	-59.293316
6004.399109	-59.939667
6005.072021	-60.910408
6005.744934	-59.349155
6006.417847	-58.564804
6007.090759	-58.953571
6007.763672	-62.263992
6008.436584	-61.317066
6009.109497	-60.174019
6009.782410	-61.033852
6010.455322	-60.857456
6011.128235	-59.584209
6011.801147	-57.957325
6012.474060	-57.662857
6013.146973	-60.524944
6013.819885	-58.930267
6014.492798	-60.148083
6015.165710	-61.792679
6015.838623	-60.500496
6016.511536	-60.111153
6017.184448	-56.629391
6017.857361	-56.796345
6018.530273	-58.588272
6019.203186	-60.016865
6019.876099	-60.330235
6020.549011	-62.491398
6021.221924	-60.838959
6021.894836	-60.605717
6022.567749	-59.165596
6023.240662	-60.010418
6023.913574	-59.998482
6024.586487	-59.859550
6025.259399	-58.477310
6025.932312	-58.427731
6026.605225	-60.895863
6027.278137	-59.271385
6027.951050	-59.288452
6028.623962	-61.321140
6029.296875	-60.042202
6029.969788	-61.786602
6030.642700	-60.515526
6031.315613	-59.385071
6031.988525	-59.962982
6032.661438	-61.078110
6033.334351	-61.388123
6034.007263	-60.270863
6034.680176	-60.117409
6035.353088	-58.343544
6036.026001	-61.070362
6036.698914	-58.798679
6037.371826	-59.321331
6038.044739	-59.519424
6038.717651	-58.016983
6039.390564	-58.988377
6040.063477	-60.585049
6040.736389	-60.162384
6041.409302	-58.720306
6042.082214	-58.905022
6042.755127	-60.448021
6043.428040	-62.114849
6044.100952	-61.286110
6044.773865	-60.818859
6045.446777	-61.595863
6046.119690	-58.454342
6046.792603	-57.580086
6047.465515	-59.371269
6048.138428	-61.270531
6048.811340	-60.806576
6049.484253	-60.111038
6050.157166	-61.212551
6050.830078	-60.644264
6051.502991	-59.703938
6052.175903	-62.207565
6052.848816	-62.471241
6053.521729	-59.943775
6054.194641	-59.842304
6054.867554	-61.291992
6055.540466	-62.688904
6056.213379	-60.430561
6056.886292	-58.961510
6057.559204	-58.189476
6058.232117	-60.058617
6058.905029	-60.464691
6059.577942	-58.072315
6060.250854	-57.949951
6060.923767	-59.378017
6061.596680	-62.917820
6062.269592	-62.289986
6062.942505	-61.740379
6063.615417	-60.106613
6064.288330	-60.071362
6064.961243	-61.300568
6065.634155	-60.899792
6066.307068	-59.525116
6066.979980	-58.148705
6067.652893	-60.128525
6068.325806	-60.825310
6068.998718	-60.026356
6069.671631	-59.344547
6070.344543	-60.211498
6071.017456	-59.509964
6071.690369	-58.953800
6072.363281	-59.137989
6073.036194	-62.915646
6073.709106	-60.025200
6074.382019	-57.850197
6075.054932	-58.632229
6075.727844	-59.563469
6076.400757	-59.636539
6077.073669	-60.350262
6077.746582	-60.618248
6078.419495	-59.287888
6079.092407	-60.912846
6079.765320	-61.188480
6080.438232	-60.018871
6081.111145	-62.679340
6081.784058	-59.823170
6082.456970	-59.541813
6083.129883	-59.891514
6083.802795	-61.658497
6084.475708	-60.114262
6085.148621	-60.863525
6085.821533	-59.794399
6086.494446	-58.411682
6087.167358	-60.712936
6087.840271	-59.482140
6088.513184	-61.243309
6089.186096	-62.288548
6089.859009	-60.914276
6090.531921	-58.396137
6091.204834	-59.129154
6091.877747	-59.655910
6092.550659	-58.739014
6093.223572	-61.140305
6093.896484	-63.874386
6094.569397	-61.546116
6095.242310	-61.025841
6095.915222	-61.452499
6096.588135	-61.408340
6097.261047	-62.180355
6097.933960	-61.066189
6098.606873	-60.252151
6099.279785	-59.257198
6099.952698	-57.812157
6100.625610	-57.813389
6101.298523	-58.914593
6101.971436	-60.316437
6102.644348	-61.782013
6103.317261	-59.551804
6103.990173	-59.602962
6104.663086	-60.722980
6105.335999	-59.599609
6106.008911	-59.167366
6106.681824	-62.027138
6107.354736	-61.241966
6108.027649	-60.819942
6108.700562	-58.019863
6109.373474	-59.466122
6110.046387	-61.292854
6110.719299	-62.968452
6111.392212	-60.151962
6112.065125	-60.001751
6112.738037	-60.610432
6113.410950	-60.123161
6114.083862	-61.848560
6114.756775	-61.615112
6115.429688	-62.064781
6116.102600	-59.556820
6116.775513	-58.377785
6117.448425	-60.781223
6118.121338	-60.087837
6118.794250	-58.813103
6119.467163	-61.608883
6120.140076	-62.362759
6120.812988	-61.235085
6121.485901	-61.748985
6122.158813	-60.870266
6122.831726	-60.667320
6123.504639	-59.664425
6124.177551	-58.940247
6124.850464	-60.616371
6125.523376	-61.194469
6126.196289	-60.652214
6126.869202	-60.257805
6127.542114	-59.938633
6128.215027	-58.824062
6128.887939	-57.055515
6129.560852	-59.184025
6130.233765	-59.290890
6130.906677	-60.211472
6131.579590	-59.680878
6132.252502	-61.299503
6132.925415	-61.244690
6133.598328	-60.626755
6134.271240	-58.390617
6134.944153	-58.280926
6135.617065	-60.981148
6136.289978	-63.061775
6136.962891	-62.267307
6137.635803	-61.529343
6138.308716	-58.907795
6138.981628	-59.403282
6139.654541	-61.106846
6140.327454	-61.069584
6141.000366	-59.530548
6141.673279	-58.262856
6142.346191	-58.448288
6143.019104	-60.615337
6143.692017	-61.387909
6144.364929	-60.415092
6145.037842	-60.831718
6145.710754	-62.184822
6146.383667	-61.825882
6147.056580	-62.600300
6147.729492	-59.939415
6148.402405	-59.257355
6149.075317	-59.376831
6149.748230	-60.592545
6150.421143	-59.868958
6151.094055	-61.193390
6151.766968	-61.288113
6152.439880	-61.079239
6153.112793	-61.360783
6153.785706	-58.920979
6154.458618	-57.605793
6155.131531	-61.239292
6155.804443	-59.988319
6156.477356	-58.754337
6157.150269	-60.406052
6157.823181	-60.700176
6158.496094	-61.028664
6159.169006	-61.486309
6159.841919	-61.563198
6160.514832	-60.871536
6161.187744	-61.445354
6161.860657	-59.670937
6162.533569	-60.712627
6163.206482	-58.371387
6163.879395	-58.116982
6164.552307	-58.701202
6165.225220	-59.208866
6165.898132	-60.087917
6166.571045	-59.954880
6167.243958	-59.565262
6167.916870	-59.384056
6168.589783	-58.375446
6169.262695	-58.704967
6169.935608	-57.664352
6170.608521	-57.812050
6171.281433	-59.210766
6171.954346	-59.634323
6172.627258	-61.606255
6173.300171	-60.698864
6173.973083	-60.630871
6174.645996	-60.792934
6175.318909	-60.447979
6175.991821	-58.332546
6176.664734	-57.338974
6177.337646	-60.876011
6178.010559	-61.056252
6178.683472	-59.929569
6179.356384	-61.001881
6180.029297	-61.120659
6180.702209	-60.279785
6181.375122	-60.888226
6182.048035	-61.479725
6182.720947	-62.032486
6183.393860	-61.123695
6184.066772	-59.431324
6184.739685	-62.208969
6185.412598	-60.981216
6186.085510	-60.642063
6186.758423	-60.702984
6187.431335	-57.620995
6188.104248	-58.152225
6188.777161	-61.517818
6189.450073	-59.228210
6190.122986	-59.213875
6190.795898	-61.146206
6191.468811	-60.040260
6192.141724	-61.578377
6192.814636	-62.707088
6193.487549	-61.140038
6194.160461	-58.934235
6194.833374	-57.671379
6195.506287	-60.835499
6196.179199	-61.258713
6196.852112	-58.794292
6197.525024	-58.036148
